PNODE_ID,AS_ID_1,AS_ID_2,AS_ID_extra_count,RES_TYPE,RES_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,Derived_Zone
PGF1_2_PDRP60-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP60,,24M3_DB127,2024-03-20T00:00:00,3209,NP15
PGF1_2_PDRP61-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP61,,24M3_DB127,2024-03-20T00:00:00,3210,NP15
PGF1_2_PDRP62-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP62,,24M3_DB127,2024-03-20T00:00:00,3211,NP15
PGF1_2_PDRP63-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP63,,24M3_DB127,2024-03-20T00:00:00,3212,NP15
PGF1_2_PDRP64-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP64,,24M3_DB127,2024-03-20T00:00:00,3213,NP15
PGF1_2_PDRP65-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP65,,24M3_DB127,2024-03-20T00:00:00,3214,NP15
PGF1_2_PDRP66-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP66,,24M3_DB127,2024-03-20T00:00:00,3215,NP15
PGF1_2_PDRP68-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP68,,24M3_DB127,2024-03-20T00:00:00,3216,NP15
PGF1_2_PDRP69-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP69,,24M3_DB127,2024-03-20T00:00:00,3217,NP15
PGF1_2_PDRP70-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP70,,24M3_DB127,2024-03-20T00:00:00,3218,NP15
PGF1_2_PDRP71-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP71,,24M3_DB127,2024-03-20T00:00:00,3219,NP15
PGF1_2_PDRP72-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP72,,24M3_DB127,2024-03-20T00:00:00,3220,NP15
PGF1_2_PDRP73-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP73,,24M3_DB127,2024-03-20T00:00:00,3221,NP15
PGF1_2_PDRP74-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP74,,24M3_DB127,2024-03-20T00:00:00,3222,NP15
PGF1_2_PDRP75-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP75,,24M3_DB127,2024-03-20T00:00:00,3223,NP15
PGF1_2_PDRP76-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP76,,24M3_DB127,2024-03-20T00:00:00,3224,NP15
PGF1_2_PDRP77-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP77,,24M3_DB127,2024-03-20T00:00:00,3225,NP15
PGF1_2_PDRP78-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP78,,24M3_DB127,2024-03-20T00:00:00,3226,NP15
PGF1_2_PDRP79-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP79,,24M3_DB127,2024-03-20T00:00:00,3227,NP15
PGF1_2_PDRP80-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP80,,24M3_DB127,2024-03-20T00:00:00,3228,NP15
PGF1_2_PDRP81-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP81,,24M3_DB127,2024-03-20T00:00:00,3229,NP15
PGF1_2_PDRP82-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP82,,24M3_DB127,2024-03-20T00:00:00,3230,NP15
PGF1_2_PDRP83-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP83,,24M3_DB127,2024-03-20T00:00:00,3231,NP15
PGF1_2_PDRP84-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP84,,24M3_DB127,2024-03-20T00:00:00,3232,NP15
PGF1_2_PDRP85-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP85,,24M3_DB127,2024-03-20T00:00:00,3233,NP15
PGF1_2_PDRP86-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP86,,24M3_DB127,2024-03-20T00:00:00,3234,NP15
PGF1_2_PDRP87-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP87,,24M3_DB127,2024-03-20T00:00:00,3235,NP15
PGF1_2_PDRP88-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP88,,24M3_DB127,2024-03-20T00:00:00,3236,NP15
PGF1_2_PDRP89-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP89,,24M3_DB127,2024-03-20T00:00:00,3237,NP15
PGF1_2_PDRP91-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP91,,24M3_DB127,2024-03-20T00:00:00,3238,NP15
PGF1_2_PDRP92-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP92,,24M3_DB127,2024-03-20T00:00:00,3239,NP15
PGF1_2_PDRP93-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP93,,24M3_DB127,2024-03-20T00:00:00,3240,NP15
PGF1_2_PDRP94-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP94,,24M3_DB127,2024-03-20T00:00:00,3241,NP15
PGF1_2_PDRP95-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP95,,24M3_DB127,2024-03-20T00:00:00,3242,NP15
PGF1_2_PDRP96-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP96,,24M3_DB127,2024-03-20T00:00:00,3243,NP15
PGF1_2_PDRP97-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP97,,24M3_DB127,2024-03-20T00:00:00,3244,NP15
PGF1_2_PDRP98-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_PDRP98,,24M3_DB127,2024-03-20T00:00:00,3245,NP15
PGF1_2_RDRR01-APND,AS_NP15,AS_NP26,0,GEN,PGF1_2_RDRR01,,24M3_DB127,2024-03-20T00:00:00,3246,NP15
PGFG_1_PDRP05-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP05,,24M3_DB127,2024-03-20T00:00:00,3247,NP15
PGFG_1_PDRP13-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP13,,24M3_DB127,2024-03-20T00:00:00,3248,NP15
PGFG_1_PDRP14-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP14,,24M3_DB127,2024-03-20T00:00:00,3249,NP15
PGFG_1_PDRP15-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP15,,24M3_DB127,2024-03-20T00:00:00,3250,NP15
PGFG_1_PDRP17-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP17,,24M3_DB127,2024-03-20T00:00:00,3251,NP15
PGFG_1_PDRP19-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP19,,24M3_DB127,2024-03-20T00:00:00,3252,NP15
PGFG_1_PDRP20-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP20,,24M3_DB127,2024-03-20T00:00:00,3253,NP15
PGFG_1_PDRP21-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP21,,24M3_DB127,2024-03-20T00:00:00,3254,NP15
PGFG_1_PDRP22-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP22,,24M3_DB127,2024-03-20T00:00:00,3255,NP15
PGFG_1_PDRP23-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP23,,24M3_DB127,2024-03-20T00:00:00,3256,NP15
PGFG_1_PDRP24-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP24,,24M3_DB127,2024-03-20T00:00:00,3257,NP15
PGFG_1_PDRP25-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP25,,24M3_DB127,2024-03-20T00:00:00,3258,NP15
PGFG_1_PDRP27-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP27,,24M3_DB127,2024-03-20T00:00:00,3259,NP15
PGFG_1_PDRP28-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP28,,24M3_DB127,2024-03-20T00:00:00,3260,NP15
PGFG_1_PDRP29-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP29,,24M3_DB127,2024-03-20T00:00:00,3261,NP15
PGFG_1_PDRP32-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP32,,24M3_DB127,2024-03-20T00:00:00,3262,NP15
PGFG_1_PDRP33-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP33,,24M3_DB127,2024-03-20T00:00:00,3263,NP15
PGFG_1_PDRP35-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP35,,24M3_DB127,2024-03-20T00:00:00,3264,NP15
PGFG_1_PDRP36-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP36,,24M3_DB127,2024-03-20T00:00:00,3265,NP15
PGFG_1_PDRP37-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP37,,24M3_DB127,2024-03-20T00:00:00,3266,NP15
PGFG_1_PDRP40-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP40,,24M3_DB127,2024-03-20T00:00:00,3267,NP15
PGFG_1_PDRP41-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_PDRP41,,24M3_DB127,2024-03-20T00:00:00,3268,NP15
PGFG_1_RDRR01-APND,AS_NP15,AS_NP26,0,GEN,PGFG_1_RDRR01,,24M3_DB127,2024-03-20T00:00:00,3269,NP15
PGHB_6_PDRP02-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP02,,24M3_DB127,2024-03-20T00:00:00,3270,NP15
PGHB_6_PDRP04-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP04,,24M3_DB127,2024-03-20T00:00:00,3271,NP15
PGHB_6_PDRP05-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP05,,24M3_DB127,2024-03-20T00:00:00,3272,NP15
PGHB_6_PDRP06-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP06,,24M3_DB127,2024-03-20T00:00:00,3273,NP15
PGHB_6_PDRP07-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP07,,24M3_DB127,2024-03-20T00:00:00,3274,NP15
PGHB_6_PDRP08-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP08,,24M3_DB127,2024-03-20T00:00:00,3275,NP15
PGHB_6_PDRP09-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP09,,24M3_DB127,2024-03-20T00:00:00,3276,NP15
PGHB_6_PDRP10-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP10,,24M3_DB127,2024-03-20T00:00:00,3277,NP15
PGHB_6_PDRP11-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP11,,24M3_DB127,2024-03-20T00:00:00,3278,NP15
PGHB_6_PDRP12-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP12,,24M3_DB127,2024-03-20T00:00:00,3279,NP15
PGHB_6_PDRP14-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP14,,24M3_DB127,2024-03-20T00:00:00,3280,NP15
PGHB_6_PDRP15-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP15,,24M3_DB127,2024-03-20T00:00:00,3281,NP15
PGHB_6_PDRP16-APND,AS_NP15,AS_NP26,0,GEN,PGHB_6_PDRP16,,24M3_DB127,2024-03-20T00:00:00,3282,NP15
PGKN_2_PDRP02-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP02,,24M3_DB127,2024-03-20T00:00:00,3283,ZP26
PGKN_2_PDRP06-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP06,,24M3_DB127,2024-03-20T00:00:00,3284,ZP26
PGKN_2_PDRP07-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP07,,24M3_DB127,2024-03-20T00:00:00,3285,ZP26
PGKN_2_PDRP08-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP08,,24M3_DB127,2024-03-20T00:00:00,3286,ZP26
PGKN_2_PDRP09-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP09,,24M3_DB127,2024-03-20T00:00:00,3287,ZP26
PGKN_2_PDRP12-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP12,,24M3_DB127,2024-03-20T00:00:00,3288,ZP26
PGKN_2_PDRP13-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP13,,24M3_DB127,2024-03-20T00:00:00,3289,ZP26
PGKN_2_PDRP14-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP14,,24M3_DB127,2024-03-20T00:00:00,3290,ZP26
PGKN_2_PDRP15-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP15,,24M3_DB127,2024-03-20T00:00:00,3291,ZP26
PGKN_2_PDRP16-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP16,,24M3_DB127,2024-03-20T00:00:00,3292,ZP26
PGKN_2_PDRP17-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP17,,24M3_DB127,2024-03-20T00:00:00,3293,ZP26
PGKN_2_PDRP18-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP18,,24M3_DB127,2024-03-20T00:00:00,3294,ZP26
PGKN_2_PDRP19-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP19,,24M3_DB127,2024-03-20T00:00:00,3295,ZP26
PGKN_2_PDRP20-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP20,,24M3_DB127,2024-03-20T00:00:00,3296,ZP26
PGKN_2_PDRP21-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP21,,24M3_DB127,2024-03-20T00:00:00,3297,ZP26
PGKN_2_PDRP22-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP22,,24M3_DB127,2024-03-20T00:00:00,3298,ZP26
PGKN_2_PDRP24-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP24,,24M3_DB127,2024-03-20T00:00:00,3299,ZP26
PGKN_2_PDRP25-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP25,,24M3_DB127,2024-03-20T00:00:00,3300,ZP26
PGKN_2_PDRP32-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP32,,24M3_DB127,2024-03-20T00:00:00,3301,ZP26
PGKN_2_PDRP33-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP33,,24M3_DB127,2024-03-20T00:00:00,3302,ZP26
PGKN_2_PDRP34-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP34,,24M3_DB127,2024-03-20T00:00:00,3303,ZP26
PGKN_2_PDRP35-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP35,,24M3_DB127,2024-03-20T00:00:00,3304,ZP26
PGKN_2_PDRP36-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP36,,24M3_DB127,2024-03-20T00:00:00,3305,ZP26
PGKN_2_PDRP37-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP37,,24M3_DB127,2024-03-20T00:00:00,3306,ZP26
PGKN_2_PDRP38-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP38,,24M3_DB127,2024-03-20T00:00:00,3307,ZP26
PGKN_2_PDRP40-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP40,,24M3_DB127,2024-03-20T00:00:00,3308,ZP26
PGKN_2_PDRP41-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP41,,24M3_DB127,2024-03-20T00:00:00,3309,ZP26
PGKN_2_PDRP42-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP42,,24M3_DB127,2024-03-20T00:00:00,3310,ZP26
PGKN_2_PDRP43-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP43,,24M3_DB127,2024-03-20T00:00:00,3311,ZP26
PGKN_2_PDRP44-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP44,,24M3_DB127,2024-03-20T00:00:00,3312,ZP26
PGKN_2_PDRP48-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP48,,24M3_DB127,2024-03-20T00:00:00,3313,ZP26
PGKN_2_PDRP49-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP49,,24M3_DB127,2024-03-20T00:00:00,3314,ZP26
PGKN_2_PDRP50-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP50,,24M3_DB127,2024-03-20T00:00:00,3315,ZP26
PGKN_2_PDRP51-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_PDRP51,,24M3_DB127,2024-03-20T00:00:00,3316,ZP26
PGKN_2_RDRR02-APND,AS_NP26,AS_SP15,0,GEN,PGKN_2_RDRR02,,24M3_DB127,2024-03-20T00:00:00,3317,ZP26
PGNB_2_PDRP02-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP02,,24M3_DB127,2024-03-20T00:00:00,3318,NP15
PGNB_2_PDRP03-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP03,,24M3_DB127,2024-03-20T00:00:00,3319,NP15
PGNB_2_PDRP12-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP12,,24M3_DB127,2024-03-20T00:00:00,3320,NP15
PGNB_2_PDRP15-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP15,,24M3_DB127,2024-03-20T00:00:00,3321,NP15
PGNB_2_PDRP16-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP16,,24M3_DB127,2024-03-20T00:00:00,3322,NP15
PGNB_2_PDRP17-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP17,,24M3_DB127,2024-03-20T00:00:00,3323,NP15
PGNB_2_PDRP19-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP19,,24M3_DB127,2024-03-20T00:00:00,3324,NP15
PGNB_2_PDRP20-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP20,,24M3_DB127,2024-03-20T00:00:00,3325,NP15
PGNB_2_PDRP21-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP21,,24M3_DB127,2024-03-20T00:00:00,3326,NP15
PGNB_2_PDRP22-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP22,,24M3_DB127,2024-03-20T00:00:00,3327,NP15
PGNB_2_PDRP25-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP25,,24M3_DB127,2024-03-20T00:00:00,3328,NP15
PGNB_2_PDRP26-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP26,,24M3_DB127,2024-03-20T00:00:00,3329,NP15
PGNB_2_PDRP27-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP27,,24M3_DB127,2024-03-20T00:00:00,3330,NP15
PGNB_2_PDRP28-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP28,,24M3_DB127,2024-03-20T00:00:00,3331,NP15
PGNB_2_PDRP29-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP29,,24M3_DB127,2024-03-20T00:00:00,3332,NP15
PGNB_2_PDRP30-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP30,,24M3_DB127,2024-03-20T00:00:00,3333,NP15
PGNB_2_PDRP31-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP31,,24M3_DB127,2024-03-20T00:00:00,3334,NP15
PGNB_2_PDRP32-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP32,,24M3_DB127,2024-03-20T00:00:00,3335,NP15
PGNB_2_PDRP33-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP33,,24M3_DB127,2024-03-20T00:00:00,3336,NP15
PGNB_2_PDRP34-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP34,,24M3_DB127,2024-03-20T00:00:00,3337,NP15
PGNB_2_PDRP35-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP35,,24M3_DB127,2024-03-20T00:00:00,3338,NP15
PGNB_2_PDRP36-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP36,,24M3_DB127,2024-03-20T00:00:00,3339,NP15
PGNB_2_PDRP37-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP37,,24M3_DB127,2024-03-20T00:00:00,3340,NP15
PGNB_2_PDRP41-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP41,,24M3_DB127,2024-03-20T00:00:00,3341,NP15
PGNB_2_PDRP42-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP42,,24M3_DB127,2024-03-20T00:00:00,3342,NP15
PGNB_2_PDRP43-APND,AS_NP15,AS_NP26,0,GEN,PGNB_2_PDRP43,,24M3_DB127,2024-03-20T00:00:00,3343,NP15
PGNC_1_PDRP01-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP01,,24M3_DB127,2024-03-20T00:00:00,3344,NP15
PGNC_1_PDRP04-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP04,,24M3_DB127,2024-03-20T00:00:00,3345,NP15
PGNC_1_PDRP05-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP05,,24M3_DB127,2024-03-20T00:00:00,3346,NP15
PGNC_1_PDRP06-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP06,,24M3_DB127,2024-03-20T00:00:00,3347,NP15
PGNC_1_PDRP07-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP07,,24M3_DB127,2024-03-20T00:00:00,3348,NP15
PGNC_1_PDRP09-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP09,,24M3_DB127,2024-03-20T00:00:00,3349,NP15
PGNC_1_PDRP14-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP14,,24M3_DB127,2024-03-20T00:00:00,3350,NP15
PGNC_1_PDRP15-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP15,,24M3_DB127,2024-03-20T00:00:00,3351,NP15
PGNC_1_PDRP16-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP16,,24M3_DB127,2024-03-20T00:00:00,3352,NP15
PGNC_1_PDRP17-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP17,,24M3_DB127,2024-03-20T00:00:00,3353,NP15
PGNC_1_PDRP18-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP18,,24M3_DB127,2024-03-20T00:00:00,3354,NP15
PGNC_1_PDRP19-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP19,,24M3_DB127,2024-03-20T00:00:00,3355,NP15
PGNC_1_PDRP20-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP20,,24M3_DB127,2024-03-20T00:00:00,3356,NP15
PGNC_1_PDRP21-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP21,,24M3_DB127,2024-03-20T00:00:00,3357,NP15
PGNC_1_PDRP22-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP22,,24M3_DB127,2024-03-20T00:00:00,3358,NP15
PGNC_1_PDRP23-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP23,,24M3_DB127,2024-03-20T00:00:00,3359,NP15
PGNC_1_PDRP25-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP25,,24M3_DB127,2024-03-20T00:00:00,3360,NP15
PGNC_1_PDRP26-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_PDRP26,,24M3_DB127,2024-03-20T00:00:00,3361,NP15
PGNC_1_RDRR02-APND,AS_NP15,AS_NP26,0,GEN,PGNC_1_RDRR02,,24M3_DB127,2024-03-20T00:00:00,3362,NP15
PGNC_2_PDRP10-APND,AS_NP15,AS_NP26,0,GEN,PGNC_2_PDRP10,,24M3_DB127,2024-03-20T00:00:00,3363,NP15
PGNC_2_PDRP11-APND,AS_NP15,AS_NP26,0,GEN,PGNC_2_PDRP11,,24M3_DB127,2024-03-20T00:00:00,3364,NP15
PGNC_2_PDRP12-APND,AS_NP15,AS_NP26,0,GEN,PGNC_2_PDRP12,,24M3_DB127,2024-03-20T00:00:00,3365,NP15
PGNC_2_PDRP13-APND,AS_NP15,AS_NP26,0,GEN,PGNC_2_PDRP13,,24M3_DB127,2024-03-20T00:00:00,3366,NP15
PGNP_2_PDRP02-APND,AS_NP15,AS_NP26,0,GEN,PGNP_2_PDRP02,,24M3_DB127,2024-03-20T00:00:00,3367,NP15
