Resource ID,Local Area,Matched Zone,Generator Name,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Dispatchable,Path Designation,Deliverability Status,Deliverability MW,Internal Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP63,Bay Area,NP15,PGEB_2_PDRP63,,,0.6,0.16,0,0.19,0.17,0.14,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP64,Bay Area,NP15,PGEB_2_PDRP64,0.1,0,0,0,0,0.32,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP66,Bay Area,NP15,PGEB_2_PDRP66,,,,,0.28,0.16,0,0.22,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP67,Bay Area,NP15,PGEB_2_PDRP67,,,,,,,,0.63,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP68,Bay Area,NP15,PGEB_2_PDRP68,,,,0.22,0,0,0,0.57,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP69,Bay Area,NP15,PGEB_2_PDRP69,,0.21,0,0,0,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP70,Bay Area,NP15,PGEB_2_PDRP70,,,,,0.15,0.58,0.13,0.55,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP71,Bay Area,NP15,PGEB_2_PDRP71,,0.16,0.15,0.15,0,0,0.11,0.74,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP73,Bay Area,NP15,PGEB_2_PDRP73,,0.11,0,0,0,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP74,Bay Area,NP15,PGEB_2_PDRP74,,,,,,0.16,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP76,Bay Area,NP15,PGEB_2_PDRP76,,,,,,,,0.19,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP77,Bay Area,NP15,PGEB_2_PDRP77,0.22,0.18,0,0,0,0,0.2,0.99,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP78,Bay Area,NP15,PGEB_2_PDRP78,,,,,,0.22,0.21,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP79,Bay Area,NP15,PGEB_2_PDRP79,0.21,0,0,0,0.1,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP80,Bay Area,NP15,PGEB_2_PDRP80,,0.16,0,0.22,0.52,0.12,0.56,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP81,Bay Area,NP15,PGEB_2_PDRP81,0.2,0.31,0,0,0,0.71,0.59,0.57,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP82,Bay Area,NP15,PGEB_2_PDRP82,0.2,0,0,0,0.12,0,0.6,0.64,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP83,Bay Area,NP15,PGEB_2_PDRP83,,,,0.1,0,0,0.17,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP84,Bay Area,NP15,PGEB_2_PDRP84,,,,,,,0.17,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP93,Bay Area,NP15,VLTS_PDR_PGEB_1,,,,0.53,0.53,0.53,0.11,0.11,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP95,Bay Area,NP15,PGEB_2_PDRP95,,,0.22,0,0.41,0,0,0.59,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP96,Bay Area,NP15,PGEB_2_PDRP96,,,,,0.23,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP97,Bay Area,NP15,PGEB_2_PDRP97,,,,0.94,0,0.12,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGEB_2_PDRP98,Bay Area,NP15,PGEB_2_PDRP98,,0.16,0.12,0.14,0.19,0,0,0.12,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP03,Fresno,NP15,PGF1_2_PDRP03,0.43,0.43,0.48,0.92,1.36,1.88,1.87,1.59,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP04,Fresno,NP15,PGF1_2_PDRP04,1.8,1.51,1.2,2.6,3.09,3.3,0.2,0.9,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP109,Fresno,NP15,PGF1_2_PDRP109,0.13,0.15,0.11,0.12,0.15,0.23,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP11,Fresno,NP15,PGF1_2_PDRP11,,,,,,,4,4,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP110,Fresno,NP15,PGF1_2_PDRP110,,0.31,0.14,0.12,0.27,0,0,0.1,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP111,Fresno,NP15,VLTS_PDR_PGF1_03,,,,1.07,1.07,1.07,1.6,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP116,Fresno,NP15,VLTS_PDR_PGF1_04,,,,0.21,0.21,0.21,0.21,0.53,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP120,Fresno,Not found,VLTS_PDR_PGF1_D,,,,,,,0.11,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP16,Fresno,NP15,PGF1_2_PDRP16,,,,,,,0.7,0.6,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP59,Fresno,NP15,PGF1_2_PDRP59,,,,,,,0.23,0.51,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP60,Fresno,NP15,PGF1_2_PDRP60,,,,,,0.17,0.17,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP61,Fresno,NP15,PGF1_2_PDRP61,,,,,0.11,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP62,Fresno,NP15,PGF1_2_PDRP62,0.12,0,0,0,0,0.54,0,0.85,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP63,Fresno,NP15,PGF1_2_PDRP63,,,,,0.52,0.12,0,0.52,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP64,Fresno,NP15,PGF1_2_PDRP64,,,0.15,0,0,0.46,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP65,Fresno,NP15,PGF1_2_PDRP65,,,,,,,0.1,0.62,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP66,Fresno,NP15,PGF1_2_PDRP66,,,,,,0.12,0.56,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP68,Fresno,NP15,PGF1_2_PDRP68,,0.52,0,0,0,0.44,0,0.11,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP69,Fresno,NP15,PGF1_2_PDRP69,,,,0.2,0.23,0,0.54,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP70,Fresno,NP15,PGF1_2_PDRP70,,,,,0.77,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP71,Fresno,NP15,PGF1_2_PDRP71,0.1,0,0,0.51,0,0,0.31,0.28,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP72,Fresno,NP15,PGF1_2_PDRP72,,,0.13,0.77,0,0.11,0.25,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP73,Fresno,NP15,PGF1_2_PDRP73,,,,,0.6,0,0.2,0.67,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP74,Fresno,NP15,PGF1_2_PDRP74,,,,0.19,0.14,0.55,0.45,0.13,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP75,Fresno,NP15,PGF1_2_PDRP75,,0.11,0,0,0,0,0.53,0.56,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP76,Fresno,NP15,PGF1_2_PDRP76,,,,0.11,0.1,0.31,0.51,0.37,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP77,Fresno,NP15,PGF1_2_PDRP77,,,,,0.53,0.56,0.29,0.63,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP78,Fresno,NP15,PGF1_2_PDRP78,,0.29,0,0.16,0,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP79,Fresno,NP15,PGF1_2_PDRP79,,,0.1,0,0.11,0.41,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP81,Fresno,NP15,PGF1_2_PDRP81,,0.2,0,0,0,0,0.56,0.41,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP82,Fresno,NP15,PGF1_2_PDRP82,,,,,,0.14,0.13,0.19,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP83,Fresno,NP15,PGF1_2_PDRP83,,0.5,0,0,0.54,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP84,Fresno,NP15,PGF1_2_PDRP84,,,,,,,0.59,0.67,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP85,Fresno,NP15,PGF1_2_PDRP85,,,,0.47,0.39,0,0.11,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP86,Fresno,NP15,PGF1_2_PDRP86,,,,,,0.31,0.62,0.58,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP87,Fresno,NP15,PGF1_2_PDRP87,,,0.5,0,0,0.55,0,0.29,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP88,Fresno,NP15,PGF1_2_PDRP88,0.4,0,0,0,0.3,0.71,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP89,Fresno,NP15,PGF1_2_PDRP89,0.5,0,0.11,0.11,0,0.13,0.22,0.13,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP91,Fresno,NP15,PGF1_2_PDRP91,0.49,0,0.44,0,0.12,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP93,Fresno,NP15,PGF1_2_PDRP93,0.27,0,0,0,0,0,0,0.82,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP94,Fresno,NP15,PGF1_2_PDRP94,0.25,0,0,0,0,0,0.58,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP95,Fresno,NP15,PGF1_2_PDRP95,,0.1,0,0,0.13,0.17,0.42,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP96,Fresno,NP15,PGF1_2_PDRP96,,,,0.11,0,0,0,0.16,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGF1_2_PDRP97,Fresno,NP15,PGF1_2_PDRP97,,,,,,0.41,0.6,0.63,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP05,NCNB,NP15,PGFG_1_PDRP05,0.17,0.17,0.18,0.36,0.52,0.72,0.81,0.69,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP13,NCNB,NP15,PGFG_1_PDRP13,,,,,,,2,2,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP19,NCNB,NP15,PGFG_1_PDRP19,,0.12,0,0,0.44,0.3,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP20,NCNB,NP15,PGFG_1_PDRP20,,,,0.23,0,0,0.11,0.26,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP21,NCNB,NP15,PGFG_1_PDRP21,0.15,0,0.14,0.1,0.13,0.14,0.1,0.12,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP22,NCNB,NP15,PGFG_1_PDRP22,,,,,0.16,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP23,NCNB,NP15,PGFG_1_PDRP23,,,,,,,0.37,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP24,NCNB,NP15,PGFG_1_PDRP24,,,,,,0.27,0.11,0.29,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP25,NCNB,NP15,PGFG_1_PDRP25,,,,,0.96,0.14,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP32,NCNB,NP15,PGFG_1_PDRP32,,,,,,,,0.12,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP33,NCNB,NP15,PGFG_1_PDRP33,,,,,,,0.17,0.19,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP36,NCNB,NP15,PGFG_1_PDRP36,,,,,,,,0.12,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGFG_1_PDRP77,NCNB,Not found,VLTS_PDR_PGFG_01,,,,,,,0.11,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGHB_6_PDRP02,Humboldt,NP15,PGHB_6_PDRP02,0.22,0.22,0.24,0.46,0.68,0.94,1.05,1.05,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGHB_6_PDRP10,Humboldt,NP15,PGHB_6_PDRP10,,0.17,0,0,0,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGHB_6_PDRP11,Humboldt,NP15,PGHB_6_PDRP11,,,,,,0.14,0.11,0.17,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGHB_6_PDRP12,Humboldt,NP15,PGHB_6_PDRP12,0.28,0.1,0,0,0,0,0,0,0,0,0,0,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
